country_txt,attacks_total,avg_killed,avg_wounded,median_killed,max_killed,severity_index,attacktype_Armed Assault,attacktype_Assassination,attacktype_Bombing/Explosion,attacktype_Facility/Infrastructure Attack,attacktype_Hijacking,attacktype_Hostage Taking (Barricade Incident),attacktype_Hostage Taking (Kidnapping),attacktype_Unarmed Assault,attacktype_Unknown,targettype_Abortion Related,targettype_Airports & Aircraft,targettype_Business,targettype_Educational Institution,targettype_Food or Water Supply,targettype_Government (Diplomatic),targettype_Government (General),targettype_Journalists & Media,targettype_Maritime,targettype_Military,targettype_NGO,targettype_Other,targettype_Police,targettype_Private Citizens & Property,targettype_Religious Figures/Institutions,targettype_Telecommunication,targettype_Terrorists/Non-State Militia,targettype_Tourists,targettype_Transportation,targettype_Unknown,targettype_Utilities,targettype_Violent Political Party,weaptype_Biological,weaptype_Chemical,weaptype_Explosives,weaptype_Fake Weapons,weaptype_Firearms,weaptype_Incendiary,weaptype_Melee,weaptype_Other,weaptype_Radiological,weaptype_Sabotage Equipment,weaptype_Unknown,"weaptype_Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",pct_successful,pct_suicide,num_groups
China,173,4.855491329479769,6.416184971098266,0.0,184.0,1.4735929824005487,0.3468208092485549,0.023121387283236993,0.4682080924855491,0.06358381502890173,0.028901734104046242,0.0,0.011560693641618497,0.05202312138728324,0.005780346820809248,0.0,0.028901734104046242,0.15606936416184972,0.028901734104046242,0.0,0.0,0.08092485549132948,0.017341040462427744,0.005780346820809248,0.011560693641618497,0.0,0.0,0.2774566473988439,0.2658959537572254,0.005780346820809248,0.0,0.0,0.005780346820809248,0.09248554913294797,0.023121387283236993,0.0,0.0,0.0,0.011560693641618497,0.5202312138728323,0.0,0.005780346820809248,0.20809248554913296,0.23699421965317918,0.0,0.0,0.0,0.005780346820809248,0.011560693641618497,0.8786127167630058,0.09248554913294797,6.0
Colombia,2712,1.2275073746312684,1.829646017699115,0.0,119.0,0.7496911690766191,0.17772861356932154,0.07300884955752213,0.4996312684365782,0.05936578171091445,0.009587020648967551,0.0022123893805309734,0.1430678466076696,0.0018436578171091445,0.03355457227138643,0.0,0.004424778761061947,0.11467551622418878,0.006268436578171091,0.004424778761061947,0.00331858407079646,0.09955752212389381,0.014380530973451327,0.0018436578171091445,0.1187315634218289,0.006268436578171091,0.0007374631268436578,0.14343657817109146,0.237094395280236,0.008849557522123894,0.004424778761061947,0.0025811209439528023,0.004056047197640118,0.06010324483775811,0.02765486725663717,0.13716814159292035,0.0,0.0,0.0014749262536873156,0.5291297935103245,0.0,0.29572271386430676,0.05346607669616519,0.0055309734513274336,0.0003687315634218289,0.0,0.0025811209439528023,0.11172566371681415,0.0,0.9026548672566371,0.0018436578171091445,21.0
Comoros,3,0.0,0.3333333333333333,0.0,0.0,0.23104906018664842,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
Costa Rica,3,0.3333333333333333,0.0,0.0,1.0,0.23104906018664842,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Croatia,12,0.3333333333333333,1.1666666666666667,0.0,2.0,0.5801869553555172,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,2.0
Cuba,1,1.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.5652173913043478,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,2.0
Czech Republic,21,0.09523809523809523,1.2380952380952381,0.0,1.0,0.33994604761645353,0.0,0.047619047619047616,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.7142857142857143,0.047619047619047616,5.0
Democratic Republic of the Congo,1490,4.6832214765100675,1.3389261744966443,1.0,400.0,1.1900301722226667,0.39664429530201345,0.016778523489932886,0.020134228187919462,0.09798657718120805,0.0020134228187919465,0.011409395973154362,0.2738255033557047,0.0013422818791946308,0.17986577181208055,0.0,0.005369127516778523,0.042281879194630875,0.004697986577181208,0.0006711409395973154,0.04161073825503356,0.04429530201342282,0.011409395973154362,0.0013422818791946308,0.17919463087248322,0.025503355704697986,0.0,0.040268456375838924,0.5731543624161074,0.012080536912751677,0.0006711409395973154,0.0087248322147651,0.0013422818791946308,0.006711409395973154,0.0,0.0006711409395973154,0.0,0.0,0.0006711409395973154,0.032885906040268455,0.0,0.4704697986577181,0.1040268456375839,0.07181208053691275,0.0020134228187919465,0.0,0.0,0.3181208053691275,0.0,0.9208053691275168,0.0,63.0
Denmark,12,0.25,1.0833333333333333,0.0,1.0,0.6486020013613364,0.4166666666666667,0.08333333333333333,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.25,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4166666666666667,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,2.0
Djibouti,4,1.25,5.5,0.0,5.0,1.2809909948508147,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2.0
Dominica,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Dominican Republic,2,1.0,0.5,1.0,2.0,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,
East Timor,10,0.9,0.7,0.5,4.0,0.702108396428914,0.3,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0
Ecuador,55,0.2545454545454545,1.2363636363636363,0.0,4.0,0.4462878547712862,0.12727272727272726,0.12727272727272726,0.5636363636363636,0.0,0.0,0.0,0.16363636363636364,0.0,0.01818181818181818,0.0,0.0,0.2,0.03636363636363636,0.0,0.01818181818181818,0.21818181818181817,0.14545454545454545,0.0,0.12727272727272726,0.01818181818181818,0.0,0.07272727272727272,0.12727272727272726,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.6545454545454545,0.0,0.2,0.01818181818181818,0.0,0.0,0.0,0.0,0.12727272727272726,0.0,0.8545454545454545,0.0,14.0
Egypt,2179,1.6135842129417164,2.057824690224874,0.0,311.0,0.884698539692655,0.2955484167049105,0.030289123451124368,0.5621844882973841,0.02065167508031207,0.005966039467645709,0.002294630564479119,0.05231757687012391,0.0004589261128958238,0.030289123451124368,0.0,0.002294630564479119,0.041762276273519965,0.015144561725562184,0.0027535566773749425,0.006424965580541533,0.036714089031665904,0.005048187241854061,0.0009178522257916476,0.27902707664066084,0.0004589261128958238,0.004130335016062414,0.28820559889857733,0.11473152822395594,0.024782010096374485,0.004130335016062414,0.0032124827902707664,0.006424965580541533,0.021110601193207894,0.09958696649839376,0.04222120238641579,0.0009178522257916476,0.0,0.0,0.6016521340064249,0.0,0.31344653510784765,0.02202845341899954,0.016062413951353834,0.0,0.0,0.0,0.046810463515374025,0.0,0.8026617714547958,0.036714089031665904,24.0
Equatorial Guinea,1,1.0,3.0,1.0,1.0,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Eritrea,14,2.857142857142857,3.0714285714285716,0.0,17.0,0.8485018463968654,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1.0,0.0,4.0
Estonia,3,0.6666666666666666,0.0,1.0,1.0,0.46209812037329684,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Ethiopia,190,11.405263157894737,4.747368421052632,2.0,766.0,1.6572550270416055,0.30526315789473685,0.03684210526315789,0.3631578947368421,0.07368421052631578,0.0,0.005263157894736842,0.15789473684210525,0.0,0.05789473684210526,0.0,0.021052631578947368,0.12105263157894737,0.031578947368421054,0.0,0.021052631578947368,0.06842105263157895,0.0,0.0,0.10526315789473684,0.015789473684210527,0.0,0.06842105263157895,0.39473684210526316,0.031578947368421054,0.0,0.0,0.015789473684210527,0.05263157894736842,0.02631578947368421,0.015789473684210527,0.010526315789473684,0.0,0.0,0.37894736842105264,0.0,0.4105263157894737,0.08421052631578947,0.015789473684210527,0.0,0.0,0.0,0.11052631578947368,0.0,0.968421052631579,0.005263157894736842,15.0
Fiji,5,1.4,3.4,0.0,7.0,0.6437751649736401,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,2.0
Finland,21,0.5714285714285714,1.6666666666666667,0.0,9.0,0.48498805034214215,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.14285714285714285,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7619047619047619,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616,6.0
France,503,0.6202783300198808,2.238568588469185,0.0,93.0,0.33828362023159475,0.12922465208747516,0.009940357852882704,0.6023856858846919,0.18091451292246521,0.0019880715705765406,0.02385685884691849,0.009940357852882704,0.041749502982107355,0.0,0.0,0.003976143141153081,0.2485089463220676,0.009940357852882704,0.0,0.013916500994035786,0.10934393638170974,0.015904572564612324,0.0,0.039761431411530816,0.005964214711729622,0.0019880715705765406,0.10536779324055666,0.31809145129224653,0.08548707753479125,0.017892644135188866,0.0,0.007952286282306162,0.007952286282306162,0.0019880715705765406,0.005964214711729622,0.0,0.0,0.0,0.588469184890656,0.0,0.09940357852882704,0.1988071570576541,0.09145129224652088,0.0019880715705765406,0.0,0.0019880715705765406,0.005964214711729622,0.011928429423459244,0.882703777335984,0.019880715705765408,53.0
Gabon,5,0.4,0.4,0.0,2.0,0.4394449154672439,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0
Gambia,1,0.0,2.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Georgia,114,0.4473684210526316,1.5789473684210527,0.0,5.0,0.6850935539899041,0.15789473684210525,0.10526315789473684,0.5701754385964912,0.043859649122807015,0.0,0.008771929824561403,0.10526315789473684,0.008771929824561403,0.0,0.0,0.008771929824561403,0.06140350877192982,0.02631578947368421,0.0,0.08771929824561403,0.17543859649122806,0.02631578947368421,0.0,0.05263157894736842,0.03508771929824561,0.0,0.21929824561403508,0.16666666666666666,0.0,0.008771929824561403,0.017543859649122806,0.0,0.07017543859649122,0.017543859649122806,0.02631578947368421,0.0,0.0,0.0,0.6228070175438597,0.008771929824561403,0.2719298245614035,0.008771929824561403,0.02631578947368421,0.0,0.0,0.0,0.06140350877192982,0.0,0.8421052631578947,0.0,7.0
Germany,284,0.20774647887323944,1.0246478873239437,0.0,12.0,0.3649909772311905,0.22535211267605634,0.028169014084507043,0.1267605633802817,0.545774647887324,0.0035211267605633804,0.007042253521126761,0.0035211267605633804,0.0528169014084507,0.007042253521126761,0.0,0.0,0.1056338028169014,0.0035211267605633804,0.0,0.04225352112676056,0.1056338028169014,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.045774647887323945,0.4964788732394366,0.09507042253521127,0.007042253521126761,0.0,0.0,0.07746478873239436,0.0,0.0035211267605633804,0.0035211267605633804,0.0,0.0035211267605633804,0.1443661971830986,0.0,0.09859154929577464,0.5845070422535211,0.10211267605633803,0.007042253521126761,0.0,0.01056338028169014,0.028169014084507043,0.02112676056338028,0.852112676056338,0.007042253521126761,43.0
Ghana,17,0.47058823529411764,1.4705882352941178,0.0,2.0,0.8884948572397362,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.7058823529411765,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.8235294117647058,0.0,2.0
Greece,659,0.02276176024279211,0.14871016691957512,0.0,3.0,0.08799856467751477,0.08801213960546282,0.025796661608497723,0.36570561456752654,0.4764795144157815,0.0,0.004552352048558422,0.0030349013657056147,0.019726858877086494,0.01669195751138088,0.0,0.0,0.2943854324734446,0.013657056145675266,0.0,0.07738998482549317,0.26403641881638845,0.03793626707132018,0.0030349013657056147,0.0015174506828528073,0.009104704097116844,0.0015174506828528073,0.11380880121396054,0.1426403641881639,0.012139605462822459,0.004552352048558422,0.0,0.0015174506828528073,0.007587253414264037,0.0,0.0,0.015174506828528073,0.0,0.0,0.36570561456752654,0.0,0.03338391502276176,0.5341426403641881,0.03186646433990895,0.0030349013657056147,0.0,0.004552352048558422,0.027314112291350532,0.0,0.8755690440060698,0.0,89.0
Guatemala,24,0.8333333333333334,0.9166666666666666,1.0,2.0,0.8098353234255412,0.25,0.625,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.375,0.2916666666666667,0.0,0.0,0.041666666666666664,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.75,0.0,3.0
Guinea,20,10.45,1.85,1.0,60.0,1.4011349240384408,0.4,0.2,0.05,0.15,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.85,0.0,4.0
Guinea-Bissau,9,1.8888888888888888,3.0,1.0,11.0,1.3354520156479819,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,
Guyana,16,2.0625,1.125,0.0,12.0,0.7303247928694176,0.375,0.125,0.0,0.4375,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.25,0.1875,0.0,0.0,0.0625,0.0,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1.0
Haiti,39,0.7948717948717948,1.564102564102564,0.0,7.0,0.7398212050931753,0.28205128205128205,0.2564102564102564,0.28205128205128205,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.3333333333333333,0.15384615384615385,0.0,0.02564102564102564,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.0,0.5641025641025641,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,5.0
Honduras,23,2.0434782608695654,0.7391304347826086,1.0,28.0,0.691219621399208,0.17391304347826086,0.43478260869565216,0.30434782608695654,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.391304347826087,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,1.0
Hong Kong,5,0.0,12.8,0.0,0.0,1.613931061377233,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Hungary,8,0.375,0.375,0.0,2.0,0.41197960825054114,0.125,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,1.0
Iceland,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
India,10887,1.011848994213282,1.8203361807660512,0.0,188.0,0.7027568335070841,0.25966749334068157,0.050518967576008086,0.425094148985028,0.10021126113713603,0.0029392853862404704,0.0059704234408009555,0.12096996417745935,0.014512721594562322,0.020115734362083217,0.0,0.0003674106732800588,0.09984385046385598,0.024983925783044,0.000918526683200147,0.0002755580049600441,0.13520712776706165,0.006521539450721044,0.0001837053366400294,0.08726003490401396,0.00156149536144025,0.0001837053366400294,0.20180031229907228,0.25654450261780104,0.01331863690640213,0.012400110223201984,0.012675668228162029,0.0016533480297602646,0.053458252962248556,0.06282722513089005,0.006521539450721044,0.02149352438688344,0.0,0.000918526683200147,0.4530173601543125,9.18526683200147e-05,0.3349866813630936,0.09102599430513457,0.0487737668779278,0.000918526683200147,0.0,0.0032148433912005145,0.06650133186369064,0.0005511160099200882,0.8204280334343713,0.0056948654358409114,224.0
